Function / Call Stack,CPU Time,Module,Function (Full),Source File,Start Address
CLASS_APPGRID_mp_APPNODE_READPREPROCESSEDDATA,0.0049041,Simulation2015_x64.exe,CLASS_APPGRID_mp_APPNODE_READPREPROCESSEDDATA,Class_AppGrid.f90,0x1402c1cd0
H5VM_chunk_index,0.0049023,Simulation2015_x64.exe,H5VM_chunk_index,[Unknown],0x1401b0250
CLASS_APPGW_mp_COMPUTESUBREGIONALGWFLOWEXCHANGE,0.004896,Simulation2015_x64.exe,CLASS_APPGW_mp_COMPUTESUBREGIONALGWFLOWEXCHANGE,Class_AppGW.f90,0x1408c2240
H5Tset_size,0.004883,Simulation2015_x64.exe,H5Tset_size,[Unknown],0x1400ce280
for__calc_num_elts,0.0048712,Simulation2015_x64.exe,for__calc_num_elts,[Unknown],0x14002bc40
H5FL_fac_malloc,0.0048666,Simulation2015_x64.exe,H5FL_fac_malloc,[Unknown],0x14012df00
H5FL_blk_free,0.0048395,Simulation2015_x64.exe,H5FL_blk_free,[Unknown],0x14012d830
func@0x1401d80e0,0.004806,Simulation2015_x64.exe,func@0x1401d80e0,[Unknown],0x1401d80e0
H5FL_blk_malloc,0.0047882,Simulation2015_x64.exe,H5FL_blk_malloc,[Unknown],0x14012d680
H5MF_aggr_alloc,0.004783,Simulation2015_x64.exe,H5MF_aggr_alloc,[Unknown],0x140206cb0
H5D__create,0.004768,Simulation2015_x64.exe,H5D__create,[Unknown],0x1401985e0
GetStdHandle,0.0047247,KERNEL32.DLL,GetStdHandle,[Unknown],0x18000ebb0
for__get_descr_parts,0.0046354,Simulation2015_x64.exe,for__get_descr_parts,[Unknown],0x14002cd10
CLASS_APPGW_mp_READAQUIFERPARAMETERS,0.004515,Simulation2015_x64.exe,CLASS_APPGW_mp_READAQUIFERPARAMETERS,Class_AppGW.f90,0x140313e20
H5S_hyper_intersect_block,0.0045146,Simulation2015_x64.exe,H5S_hyper_intersect_block,[Unknown],0x1400f62f0
H5S_get_select_npoints,0.0044734,Simulation2015_x64.exe,H5S_get_select_npoints,[Unknown],0x1400f7e30
PACKAGE_APPSMALLWATERSHED_mp_PRINTBUDRAWFILE,0.0044578,Simulation2015_x64.exe,PACKAGE_APPSMALLWATERSHED_mp_PRINTBUDRAWFILE,Package_AppSmallWatershed.f90,0x1408d02a0
CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIITSDINFILE,0.004457,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIITSDINFILE,Class_AsciiFileType.f90,0x1403fe670
H5S_select_get_seq_list,0.004146,Simulation2015_x64.exe,H5S_select_get_seq_list,[Unknown],0x1400f7d00
func@0x1400f2c80,0.004065,Simulation2015_x64.exe,func@0x1400f2c80,[Unknown],0x1400f2c80
for_realloc_lhs,0.0040209,Simulation2015_x64.exe,for_realloc_lhs,[Unknown],0x1400240b0
func@0x1401e1df0,0.0037998,Simulation2015_x64.exe,func@0x1401e1df0,[Unknown],0x1401e1df0
CLASS_APPGRID_mp_AREAAVERAGE_ELEMDATA_FROM_NODEDATA,0.0037831,Simulation2015_x64.exe,CLASS_APPGRID_mp_AREAAVERAGE_ELEMDATA_FROM_NODEDATA,Class_AppGrid.f90,0x140328b00
PACKAGE_APPPUMPING_mp_CHECKACTIVELAYERS,0.0025141,Simulation2015_x64.exe,PACKAGE_APPPUMPING_mp_CHECKACTIVELAYERS,Package_AppPumping.f90,0x1402eb9c0
SUPPLYDESTINATIONCONNECTOR_mp_DESTINATIONTOSUPPLY_KILL,0.0023157,Simulation2015_x64.exe,SUPPLYDESTINATIONCONNECTOR_mp_DESTINATIONTOSUPPLY_KILL,SupplyDestinationConnector.f90,0x1403c9930
CLASS_GWZBUDGET_mp_COMPILEHEADERSYSTEMDATA,0.0021052,Simulation2015_x64.exe,CLASS_GWZBUDGET_mp_COMPILEHEADERSYSTEMDATA,Class_GWZBudget.f90,0x1403559b0
H5SL_iterate,0.0016053,Simulation2015_x64.exe,H5SL_iterate,[Unknown],0x1401a44a0
PACKAGE_APPSMALLWATERSHED_mp_COMPILENODESWITHBCTYPE,0.0009438,Simulation2015_x64.exe,PACKAGE_APPSMALLWATERSHED_mp_COMPILENODESWITHBCTYPE,Package_AppSmallWatershed.f90,0x140344da0
