"Function / Call Stack","Effective Time","Spin Time","Overhead Time","Module","Function (Full)","Source File","Start Address"
"SetFilePointerEx","0.0099267","0","0","KERNELBASE.dll","SetFilePointerEx","[Unknown]","0x1800609e0"
"IOINTERFACE_mp_READSCALARDATA","0.0099263","0","0","Simulation2015_x64.exe","IOINTERFACE_mp_READSCALARDATA","IOInterface_NoDSS.f90","0x1402c29c0"
"H5S_close","0.0099151","0","0","Simulation2015_x64.exe","H5S_close","[Unknown]","0x1400ea620"
"_security_check_cookie","0.0099144","0","0","Simulation2015_x64.exe","_security_check_cookie","amdsecgs.asm","0x140943bb0"
"H5FL_fac_malloc","0.0099023","0","0","Simulation2015_x64.exe","H5FL_fac_malloc","[Unknown]","0x14012df00"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH","0.009863","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH","Class_NonPondedAgLandUseGW.f90","0x140550120"
"CLASS_ASCIIFILETYPE_mp_BACKSPACE_ASCIIINFILE","0.0098462","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_BACKSPACE_ASCIIINFILE","Class_AsciiFileType.f90","0x140406db0"
"H5S_get_select_npoints","0.0098253","0","0","Simulation2015_x64.exe","H5S_get_select_npoints","[Unknown]","0x1400f7e30"
"for__calc_num_elts","0.0097985","0","0","Simulation2015_x64.exe","for__calc_num_elts","[Unknown]","0x14002bc40"
"func@0x14019bba0","0.0095971","0","0","Simulation2015_x64.exe","func@0x14019bba0","[Unknown]","0x14019bba0"
"H5S_create_simple","0.0095811","0","0","Simulation2015_x64.exe","H5S_create_simple","[Unknown]","0x1400ed050"
"H5S_select_valid","0.00952635","0","0","Simulation2015_x64.exe","H5S_select_valid","[Unknown]","0x1400f7f10"
"func@0x1400f01a0","0.0095169","0","0","Simulation2015_x64.exe","func@0x1400f01a0","[Unknown]","0x1400f01a0"
"func@0x1400f49f0","0.0094888","0","0","Simulation2015_x64.exe","func@0x1400f49f0","[Unknown]","0x1400f49f0"
"func@0x14019bcb0","0.0094763","0","0","Simulation2015_x64.exe","func@0x14019bcb0","[Unknown]","0x14019bcb0"
"H5S_get_simple_extent_dims","0.0094494","0","0","Simulation2015_x64.exe","H5S_get_simple_extent_dims","[Unknown]","0x1400eb230"
"func@0x1400f50d0","0.0094422","0","0","Simulation2015_x64.exe","func@0x1400f50d0","[Unknown]","0x1400f50d0"
"func@0x1400f998f","0.0094101","0","0","Simulation2015_x64.exe","func@0x1400f998f","[Unknown]","0x1400f998f"
"H5_hash_string","0.0093903","0","0","Simulation2015_x64.exe","H5_hash_string","[Unknown]","0x1401fcd40"
"TlsGetValue","0.0093495","0","0","KERNEL32.DLL","TlsGetValue","[Unknown]","0x180006140"
"for__flush_readahead","0.009347","0","0","Simulation2015_x64.exe","for__flush_readahead","[Unknown]","0x140077690"
"H5T_cmp","0.0093447","0","0","Simulation2015_x64.exe","H5T_cmp","[Unknown]","0x1400c55e0"
"CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIITSDINFILE","0.0093119","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIITSDINFILE","Class_AsciiFileType.f90","0x1403fe670"
"IOINTERFACE_mp_READINTEGERARRAY","0.0090821","0","0","Simulation2015_x64.exe","IOINTERFACE_mp_READINTEGERARRAY","IOInterface_NoDSS.f90","0x1402c1120"
"CLASS_APPGRID_mp_READPROCESSEDAPPGRIDDATA","0.0090542","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_READPROCESSEDAPPGRIDDATA","Class_AppGrid.f90","0x1402beaf0"
"func@0x1400ee7c0","0.0089822","0","0","Simulation2015_x64.exe","func@0x1400ee7c0","[Unknown]","0x1400ee7c0"
"CLASS_APPGW_mp_READAQUIFERPARAMETERS","0.0083546","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_READAQUIFERPARAMETERS","Class_AppGW.f90","0x140313e20"
"CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_NEW","0.0070575","0","0","Simulation2015_x64.exe","CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_NEW","Class_NativeRiparianLandUseGW.f90","0x1405129c0"
"CLASS_APPGW_mp_NEW","0.0060502","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_NEW","Class_AppGW.f90","0x1402cb8d0"
"H5SL_next","0.0051448","0","0","Simulation2015_x64.exe","H5SL_next","[Unknown]","0x1401a4480"
"func@0x1400edc50","0.00509519","0","0","Simulation2015_x64.exe","func@0x1400edc50","[Unknown]","0x1400edc50"
"func@0x14012caff","0.0050847","0","0","Simulation2015_x64.exe","func@0x14012caff","[Unknown]","0x14012caff"
"H5S_create","0.0050642","0","0","Simulation2015_x64.exe","H5S_create","[Unknown]","0x1400ec540"
"LAKEGWCONNECTOR_mp_SIMULATE","0.0050613","0","0","Simulation2015_x64.exe","LAKEGWCONNECTOR_mp_SIMULATE","LakeGWConnector.f90","0x14090f1a0"
"TSDFILEHANDLER_mp_CHECKCOLNUM","0.0050525","0","0","Simulation2015_x64.exe","TSDFILEHANDLER_mp_CHECKCOLNUM","TSDFileHandler.f90","0x140494d40"
"PACKAGE_APPUNSATZONE_mp_NEW","0.0050401","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_NEW","Package_AppUnsatZone.f90","0x140329d70"
"H5O_chunk_protect","0.0050354","0","0","Simulation2015_x64.exe","H5O_chunk_protect","[Unknown]","0x1401e2910"
"PACKAGE_APPPUMPING_mp_KILL","0.0050332","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_KILL","Package_AppPumping.f90","0x1403d6ba0"
"CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_READTSDATA","0.0050325","0","0","Simulation2015_x64.exe","CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_READTSDATA","Class_UrbanLandUseGW.f90","0x14053f9b0"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_GETDESTINATION","0.0050314","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_GETDESTINATION","SupplyDestinationConnector.f90","0x1402573c0"
"H5Z_xform_noop","0.0050311","0","0","Simulation2015_x64.exe","H5Z_xform_noop","[Unknown]","0x1401c7f10"
"H5S_select_get_seq_list","0.0050168","0","0","Simulation2015_x64.exe","H5S_select_get_seq_list","[Unknown]","0x1400f7d00"
"H5VM_array_fill","0.00501424","0","0","Simulation2015_x64.exe","H5VM_array_fill","[Unknown]","0x1401affe0"
"H5C_unprotect","0.0049993","0","0","Simulation2015_x64.exe","H5C_unprotect","[Unknown]","0x1401f5cd0"
"func@0x1400f0280","0.0049927","0","0","Simulation2015_x64.exe","func@0x1400f0280","[Unknown]","0x1400f0280"
"CLASS_HDF5FILETYPE_mp_CREATEDATASET","0.0049902","0","0","Simulation2015_x64.exe","CLASS_HDF5FILETYPE_mp_CREATEDATASET","Class_HDF5FileType.f90","0x1403ee6d0"
"GetFullPathNameA","0.0049851","0","0","KERNELBASE.dll","GetFullPathNameA","[Unknown]","0x18000da00"
"func@0x1400f0fc0","0.0049796","0","0","Simulation2015_x64.exe","func@0x1400f0fc0","[Unknown]","0x1400f0fc0"
"func@0x1400f9850","0.0049763","0","0","Simulation2015_x64.exe","func@0x1400f9850","[Unknown]","0x1400f9850"
"H5I_object","0.0049738","0","0","Simulation2015_x64.exe","H5I_object","[Unknown]","0x140129420"
"CLASS_STRATIGRAPHY_mp_KILL","0.0049719","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_KILL","Class_Stratigraphy.f90","0x1403cadb0"
"CLASS_LANDUSEDATAFILE_mp_LANDUSEDATAFILE_READTSDATA","0.0049687","0","0","Simulation2015_x64.exe","CLASS_LANDUSEDATAFILE_mp_LANDUSEDATAFILE_READTSDATA","Class_LandUseDataFile.f90","0x1407d13b0"
"CLASS_APPGW_mp_PROCESSAQUIFERPARAMETERS","0.0049683","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_PROCESSAQUIFERPARAMETERS","Class_AppGW.f90","0x140323de0"
"GENERICLINKEDLIST_mp_GENERICLINKEDLIST_NEXT","0.004968","0","0","Simulation2015_x64.exe","GENERICLINKEDLIST_mp_GENERICLINKEDLIST_NEXT","GenericLinkedList.f90","0x140407180"
"H5T__print_stats","0.00496792","0","0","Simulation2015_x64.exe","H5T__print_stats","[Unknown]","0x1400f95a0"
"PACKAGE_APPUNSATZONE_mp_REGIONALSTORAGE","0.0049664","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_REGIONALSTORAGE","Package_AppUnsatZone.f90","0x140342d20"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYDESTINATIONCONNECTOR_NEW","0.0049664","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYDESTINATIONCONNECTOR_NEW","SupplyDestinationConnector.f90","0x140257c70"
"func@0x1400ff210","0.0049639","0","0","Simulation2015_x64.exe","func@0x1400ff210","[Unknown]","0x1400ff210"
"CLASS_APPGW_mp_PRINTFINALHEADS","0.0049599","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_PRINTFINALHEADS","Class_AppGW.f90","0x1408cab00"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_NEW","0.0049588","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_NEW","SupplyDestinationConnector.f90","0x1402e6ab0"
"H5A_PROVISIONAL_mp_H5AWRITE_PTR","0.0049585","0","0","Simulation2015_x64.exe","H5A_PROVISIONAL_mp_H5AWRITE_PTR","[Unknown]","0x140005990"
"H5G_name_free","0.0049548","0","0","Simulation2015_x64.exe","H5G_name_free","[Unknown]","0x14012e360"
"PACKAGE_MODEL_mp_PRINTRESULTS","0.004954","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_PRINTRESULTS","Package_Model.f90","0x1408a1dd0"
"for_concat","0.0049537","0","0","Simulation2015_x64.exe","for_concat","[Unknown]","0x1400157a0"
"func@0x14012d3a0","0.0049537","0","0","Simulation2015_x64.exe","func@0x14012d3a0","[Unknown]","0x14012d3a0"
"CLASS_TECPLOTOUTPUT_mp_PRINTINITIALVALUES","0.0049512","0","0","Simulation2015_x64.exe","CLASS_TECPLOTOUTPUT_mp_PRINTINITIALVALUES","Class_TecplotOutput.f90","0x140941d10"
"CLASS_APPGW_mp_READINITIALHEADS","0.0049464","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_READINITIALHEADS","Class_AppGW.f90","0x14092a3c0"
"for_f90_index","0.004946","0","0","Simulation2015_x64.exe","for_f90_index","[Unknown]","0x140023af0"
"strcspn","0.0049446","0","0","Simulation2015_x64.exe","strcspn","strspn.c","0x140958178"
"CLASS_APPGRID_mp_APPELEMENT_READPREPROCESSEDDATA","0.0049417","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_APPELEMENT_READPREPROCESSEDDATA","Class_AppGrid.f90","0x1402c2da0"
"func@0x1401bee60","0.00494167","0","0","Simulation2015_x64.exe","func@0x1401bee60","[Unknown]","0x1401bee60"
"GENERALUTILITIES_mp_INTTOTEXT","0.0049377","0","0","Simulation2015_x64.exe","GENERALUTILITIES_mp_INTTOTEXT","GeneralUtilities.f90","0x1405c2710"
"STRMHYDROGRAPH_mp_PRINTRESULTS","0.0049376","0","0","Simulation2015_x64.exe","STRMHYDROGRAPH_mp_PRINTRESULTS","StrmHydrograph.f90","0x140597000"
"func@0x140039740","0.0049359","0","0","Simulation2015_x64.exe","func@0x140039740","[Unknown]","0x140039740"
"for_check_mult_overflow64","0.0049296","0","0","Simulation2015_x64.exe","for_check_mult_overflow64","[Unknown]","0x1400164a0"
"for__free_vm","0.0049292","0","0","Simulation2015_x64.exe","for__free_vm","[Unknown]","0x140015cf0"
"for_f90_scan","0.0049274","0","0","Simulation2015_x64.exe","for_f90_scan","[Unknown]","0x14002a0d0"
"func@0x180023910","0.0049194","0","0","KERNEL32.DLL","func@0x180023910","[Unknown]","0x180023910"
"H5D__chunk_lock","0.0049191","0","0","Simulation2015_x64.exe","H5D__chunk_lock","[Unknown]","0x1401cb0e0"
"H5S_set_extent_real","0.0049187","0","0","Simulation2015_x64.exe","H5S_set_extent_real","[Unknown]","0x1400ec300"
"_powi4i4","0.0049176","0","0","Simulation2015_x64.exe","_powi4i4","[Unknown]","0x1400b0f20"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYTOELEMENT_NEW","0.0049052","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYTOELEMENT_NEW","SupplyDestinationConnector.f90","0x140258e90"
"for_adjustl","0.0049019","0","0","Simulation2015_x64.exe","for_adjustl","[Unknown]","0x14001dfd0"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDURBANAREAS","0.0049016","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDURBANAREAS","RootZone_v41.f90","0x14052b430"
"SetFilePointer","0.0048957","0","0","KERNEL32.DLL","SetFilePointer","[Unknown]","0x180022990"
"for_deallocate","0.0048921","0","0","Simulation2015_x64.exe","for_deallocate","[Unknown]","0x140016150"
"H5SSELECT_HYPERSLAB_C","0.0048844","0","0","Simulation2015_x64.exe","H5SSELECT_HYPERSLAB_C","[Unknown]","0x14000ebf0"
"H5SL_remove","0.0048742","0","0","Simulation2015_x64.exe","H5SL_remove","[Unknown]","0x14019ddb0"
"PACKAGE_APPUNSATZONE_mp_READUNSATZONEPARAMETERS","0.0048684","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_READUNSATZONEPARAMETERS","Package_AppUnsatZone.f90","0x14033fc50"
"write_nolock","0.0048545","0","0","Simulation2015_x64.exe","write_nolock","write.c","0x140946b38"
"CLASS_LLNODE_mp_LLNODE_GETVALUE","0.0048545","0","0","Simulation2015_x64.exe","CLASS_LLNODE_mp_LLNODE_GETVALUE","Class_LinkedListNode.f90","0x1402f3590"
"CLASS_APPGRID_mp_AREAAVERAGE_ELEMDATA_FROM_NODEDATA","0.0048531","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_AREAAVERAGE_ELEMDATA_FROM_NODEDATA","Class_AppGrid.f90","0x140328b00"
"H5C_protect","0.0048472","0","0","Simulation2015_x64.exe","H5C_protect","[Unknown]","0x1401f7360"
"TIMESERIESUTILITIES_mp_ADJUSTRATETYPEDATA","0.0047487","0","0","Simulation2015_x64.exe","TIMESERIESUTILITIES_mp_ADJUSTRATETYPEDATA","TimeSeriesUtilities.f90","0x140402170"
"func@0x1401f0e80","0.0047039","0","0","Simulation2015_x64.exe","func@0x1401f0e80","[Unknown]","0x1401f0e80"
"H5DWRITE_DOUBLE_4_C","0.0045055","0","0","Simulation2015_x64.exe","H5DWRITE_DOUBLE_4_C","[Unknown]","0x14000f520"
"H5D__chunk_is_space_alloc","0.0044978","0","0","Simulation2015_x64.exe","H5D__chunk_is_space_alloc","[Unknown]","0x1401c93e0"
"func@0x1400f2350","0.004488","0","0","Simulation2015_x64.exe","func@0x1400f2350","[Unknown]","0x1400f2350"
"H5_DBLE_INTERFACE_mp_H5DWRITE_DOUBLE_1","0.0044826","0","0","Simulation2015_x64.exe","H5_DBLE_INTERFACE_mp_H5DWRITE_DOUBLE_1","[Unknown]","0x140006720"
"func@0x1400edb7f","0.0044745","0","0","Simulation2015_x64.exe","func@0x1400edb7f","[Unknown]","0x1400edb7f"
"CLASS_APPGW_mp_GETPUMPELEMENT","0.0044702","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPELEMENT","Class_AppGW.f90","0x140367e70"
"H5D__chunk_unlock","0.0044607","0","0","Simulation2015_x64.exe","H5D__chunk_unlock","[Unknown]","0x1401cb800"
"func@0x1401c9be0","0.0040683","0","0","Simulation2015_x64.exe","func@0x1401c9be0","[Unknown]","0x1401c9be0"
"lseeki64","0.0040617","0","0","Simulation2015_x64.exe","lseeki64","lseeki64.c","0x14094ec44"
"func@0x1400ee740","0.0040602","0","0","Simulation2015_x64.exe","func@0x1400ee740","[Unknown]","0x1400ee740"
"CLASS_APPSUBSIDENCE_mp_READSUBSIDENCEPARAMETERS","0.0040574","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_READSUBSIDENCEPARAMETERS","Class_AppSubsidence.f90","0x1402f6650"
"PACKAGE_APPPUMPING_mp_NEW","0.0038768","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_NEW","Package_AppPumping.f90","0x1402debd0"
"H5S_select_construct_projection","0.0036001","0","0","Simulation2015_x64.exe","H5S_select_construct_projection","[Unknown]","0x1400f8e40"
"H5A_close","0.0035723","0","0","Simulation2015_x64.exe","H5A_close","[Unknown]","0x1401b30a0"
"func@0x14012cc7f","0.0030954","0","0","Simulation2015_x64.exe","func@0x14012cc7f","[Unknown]","0x14012cc7f"
"PACKAGE_APPUNSATZONE_mp_UZZONEBUDRAWFILE_NEW","0.0025724","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_UZZONEBUDRAWFILE_NEW","Package_AppUnsatZone.f90","0x140330f50"
"ROOTZONE_V41_mp_ROOTZONE_V41_CONVERTTIMEUNIT","0.0022821","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_CONVERTTIMEUNIT","RootZone_v41.f90","0x1405712c0"
"CLASS_GWZBUDGET_mp_COMPILEHEADERSYSTEMDATA","0.0022132","0","0","Simulation2015_x64.exe","CLASS_GWZBUDGET_mp_COMPILEHEADERSYSTEMDATA","Class_GWZBudget.f90","0x1403559b0"
"CLASS_APPGW_mp_GETTILEDRAINNODESLAYERS","0.0019021","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETTILEDRAINNODESLAYERS","Class_AppGW.f90","0x140365fe0"
"CLASS_APPSUBSIDENCE_mp_NEW","0.001226","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_NEW","Class_AppSubsidence.f90","0x1402ec0d0"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_KILL","1.42e-005","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_KILL","Class_NonPondedAgLandUseGW.f90","0x1406fe4c0"
