"Function / Call Stack","CPU Time","Module","Function (Full)","Source File","Start Address"
"CLASS_ASCIIFILETYPE_mp_BACKSPACE_ASCIIINFILE","0.0098306","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_BACKSPACE_ASCIIINFILE","Class_AsciiFileType.f90","0x1404082b0"
"for_default_init","0.0097144","Simulation2015_x64.exe","for_default_init","[Unknown]","0x140024990"
"for_index","0.0087683","Simulation2015_x64.exe","for_index","[Unknown]","0x140084af0"
"CLASS_LANDUSEDATAFILE_mp_LANDUSEDATAFILE_READTSDATA","0.0050768","Simulation2015_x64.exe","CLASS_LANDUSEDATAFILE_mp_LANDUSEDATAFILE_READTSDATA","Class_LandUseDataFile.f90","0x140792ba0"
"H5_hash_string","0.0050409","Simulation2015_x64.exe","H5_hash_string","[Unknown]","0x1401fcd40"
"CLASS_APPBC_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","0.0050065","Simulation2015_x64.exe","CLASS_APPBC_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","Class_AppBC.f90","0x1408b1030"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYDESTINATIONCONNECTOR_NEW","0.0050031","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYDESTINATIONCONNECTOR_NEW","SupplyDestinationConnector.f90","0x140257c70"
"for__flush_readahead","0.0050031","Simulation2015_x64.exe","for__flush_readahead","[Unknown]","0x140077690"
"func@0x14019c03c","0.0050017","Simulation2015_x64.exe","func@0x14019c03c","[Unknown]","0x14019c03c"
"CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_NEW","0.0050008","Simulation2015_x64.exe","CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_NEW","Class_NativeRiparianLandUseGW.f90","0x1404a3890"
"H5FL_fac_free","0.0049832","Simulation2015_x64.exe","H5FL_fac_free","[Unknown]","0x14012cf20"
"TIMESERIESUTILITIES_mp_INCREMENTTIMESTAMP","0.0049823","Simulation2015_x64.exe","TIMESERIESUTILITIES_mp_INCREMENTTIMESTAMP","TimeSeriesUtilities.f90","0x140513860"
"CLASS_APPSUBSIDENCE_mp_PRINTRESULTS","0.0049755","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_PRINTRESULTS","Class_AppSubsidence.f90","0x1408c90c0"
"for_cpstr","0.004961","Simulation2015_x64.exe","for_cpstr","[Unknown]","0x140015610"
"func@0x1400ee9fe","0.0049593","Simulation2015_x64.exe","func@0x1400ee9fe","[Unknown]","0x1400ee9fe"
"for_adjustl","0.0049581","Simulation2015_x64.exe","for_adjustl","[Unknown]","0x14001dfd0"
"GetEnvironmentVariableA","0.0049576","KERNELBASE.dll","GetEnvironmentVariableA","[Unknown]","0x180065f80"
"CLASS_BASESTRMGWCONNECTOR_mp_BASESTRMGWCONNECTOR_GETFLOWATSOMESTRMNODES","0.0049556","Simulation2015_x64.exe","CLASS_BASESTRMGWCONNECTOR_mp_BASESTRMGWCONNECTOR_GETFLOWATSOMESTRMNODES","Class_BaseStrmGWConnector.f90","0x14042b000"
"func@0x14012d3a0","0.0049403","Simulation2015_x64.exe","func@0x14012d3a0","[Unknown]","0x14012d3a0"
"PACKAGE_APPUNSATZONE_mp_READUNSATZONEPARAMETERS","0.0049386","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_READUNSATZONEPARAMETERS","Package_AppUnsatZone.f90","0x14033fec0"
"GENERALUTILITIES_mp_INTTOTEXT","0.0049354","Simulation2015_x64.exe","GENERALUTILITIES_mp_INTTOTEXT","GeneralUtilities.f90","0x140682d70"
"CLASS_APPGW_mp_GETTILEDRAINFLOWSTOSTREAMS","0.00493","Simulation2015_x64.exe","CLASS_APPGW_mp_GETTILEDRAINFLOWSTOSTREAMS","Class_AppGW.f90","0x140914320"
"for_f90_scan","0.00492","Simulation2015_x64.exe","for_f90_scan","[Unknown]","0x14002dae0"
"IOINTERFACE_mp_WRITEMATRIXDATA","0.0049166","Simulation2015_x64.exe","IOINTERFACE_mp_WRITEMATRIXDATA","IOInterface_NoDSS.f90","0x1407aa370"
"PACKAGE_APPUNSATZONE_mp_NEW","0.004909","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_NEW","Package_AppUnsatZone.f90","0x140329fe0"
"GetFileAttributesA","0.0048588","KERNELBASE.dll","GetFileAttributesA","[Unknown]","0x18000e410"
"CLASS_APPDIVERBYPASS_mp_APPDIVERBYPASS_READTSDATA","0.0048404","Simulation2015_x64.exe","CLASS_APPDIVERBYPASS_mp_APPDIVERBYPASS_READTSDATA","Class_AppDiverBypass.f90","0x14068bdc0"
"PACKAGE_MODEL_mp_PRINTRESULTS","0.00482","Simulation2015_x64.exe","PACKAGE_MODEL_mp_PRINTRESULTS","Package_Model.f90","0x1408a2f70"
"CLASS_APPGW_mp_CONVERTTIMEUNIT","0.0047946","Simulation2015_x64.exe","CLASS_APPGW_mp_CONVERTTIMEUNIT","Class_AppGW.f90","0x140370ab0"
"CLASS_APPGW_mp_READAQUIFERPARAMETERS","0.0047431","Simulation2015_x64.exe","CLASS_APPGW_mp_READAQUIFERPARAMETERS","Class_AppGW.f90","0x140313f60"
"H5D__fill_init","0.0046148","Simulation2015_x64.exe","H5D__fill_init","[Unknown]","0x140100700"
"MESSAGELOGGER_mp_LOGALLMESSAGETYPES","0.004596","Simulation2015_x64.exe","MESSAGELOGGER_mp_LOGALLMESSAGETYPES","MessageLogger.f90","0x1407957c0"
"CLASS_APPGW_mp_GETLAYERPUMPFACTORS","0.0045955","Simulation2015_x64.exe","CLASS_APPGW_mp_GETLAYERPUMPFACTORS","Class_AppGW.f90","0x140368880"
"PACKAGE_APPSMALLWATERSHED_mp_SIMULATE","0.0045895","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_SIMULATE","Package_AppSmallWatershed.f90","0x140915ec0"
"CLASS_APPGW_mp_GETPUMPELEMENT","0.0045633","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPELEMENT","Class_AppGW.f90","0x140368200"
"H5S_select_valid","0.004461","Simulation2015_x64.exe","H5S_select_valid","[Unknown]","0x1400f7f10"
"H5S_extent_release","0.0042965","Simulation2015_x64.exe","H5S_extent_release","[Unknown]","0x1400ea560"
"PACKAGE_APPUNSATZONE_mp_UZZONEBUDRAWFILE_NEW","0.0033678","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_UZZONEBUDRAWFILE_NEW","Package_AppUnsatZone.f90","0x1403311c0"
"CreateFileW","0.00297151","KERNELBASE.dll","CreateFileW","[Unknown]","0x180041b50"
"for_len_trim","0.0027196","Simulation2015_x64.exe","for_len_trim","[Unknown]","0x1400159a0"
"PACKAGE_APPPUMPING_mp_KILL","0.0018162","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_KILL","Package_AppPumping.f90","0x1403d6f30"
"func@0x1401c9450","1.34e-005","Simulation2015_x64.exe","func@0x1401c9450","[Unknown]","0x1401c9450"
"func@0x1400f53d0","6.5e-006","Simulation2015_x64.exe","func@0x1400f53d0","[Unknown]","0x1400f53d0"
"RtlLeaveCriticalSection","5.2e-006","ntdll.dll","RtlLeaveCriticalSection","[Unknown]","0x18002db50"
